ir,pr,spo2,rrInterval
647168,58,100,100
647964,58,100,100
648754,58,100,100
649557,58,100,100
650333,58,100,100
651088,58,100,100
651822,58,100,100
652532,58,100,100
653244,58,100,100
653997,58,100,100
654780,58,100,100
655527,58,100,100
656324,58,100,100
657171,58,100,100
658047,58,100,100
658937,58,100,100
659823,58,100,100
660802,58,100,100
661722,58,100,100
662651,58,100,100
663628,58,100,100
664567,58,100,100
665565,58,100,100
666584,58,100,100
667596,58,100,100
668664,58,100,100
669739,58,100,100
670867,58,100,100
672024,58,100,100
673083,58,100,100
673887,58,100,100
674044,58,100,100
672980,58,100,100
670479,58,100,100
666518,58,100,100
660906,58,100,100
654480,58,100,100
648636,58,100,100
643692,58,100,100
639567,58,100,100
636120,58,100,100
633220,58,100,100
630858,58,100,100
628945,58,100,100
627453,58,100,100
626309,58,100,100
625389,58,100,100
624711,58,100,100
624069,58,100,100
623545,58,100,100
623129,58,100,100
622580,58,100,100
622138,58,100,100
621677,58,100,100
621179,58,100,100
620758,58,100,100
620397,58,100,100
620175,58,100,100
620090,58,100,100
620243,58,100,100
620507,58,100,100
620909,58,100,96
621416,58,100,96
621832,58,100,96
622256,58,100,96
622614,58,100,96
622795,58,100,96
622855,58,100,96
622823,58,100,96
622752,58,100,96
622557,58,100,96
622382,58,100,96
622362,58,100,96
622267,58,100,96
622292,58,100,96
622465,58,100,96
622712,58,100,96
623093,58,100,96
623602,58,100,96
624219,58,100,96
624919,58,100,96
625679,58,100,96
626478,58,100,96
627322,58,100,96
628216,58,100,96
629147,58,100,96
630049,58,100,96
630976,58,100,96
631952,58,100,96
632896,58,100,96
633837,58,100,96
634816,58,100,96
635762,58,100,96
636701,58,100,96
637587,58,100,96
638474,58,100,96
639324,58,100,96
640130,58,100,96
640990,58,100,96
641822,58,100,96
642652,58,100,96
643474,58,100,96
644299,58,100,96
645146,58,100,96
645918,58,100,96
646692,58,100,96
647465,58,100,96
648266,58,100,96
649121,58,100,96
649989,58,100,96
650889,58,100,96
651845,58,100,96
652804,58,100,96
653817,58,100,96
654850,58,100,96
655815,58,100,96
656900,58,100,96
657999,58,100,96
659018,58,100,96
660154,58,100,96
661284,58,100,96
662356,58,100,96
663420,58,100,96
664449,58,100,96
665485,58,100,96
666483,58,100,96
667544,58,100,96
668642,58,100,96
669763,58,100,96
670959,58,100,96
671949,58,100,96
