ir,pr,spo2,rrInterval
506868,73,99,77
507526,73,99,77
508231,73,99,77
508831,73,99,77
509443,73,99,77
510065,73,99,77
510650,73,99,77
511275,73,99,77
511852,73,99,77
512411,73,99,77
512994,73,99,77
513507,73,99,77
514018,73,99,77
514493,73,99,77
514911,73,99,77
515308,73,99,77
515686,73,99,77
516116,73,99,77
516574,73,99,77
517016,73,99,77
517548,73,99,77
518097,73,99,77
518594,73,99,77
518996,73,99,77
519144,73,99,77
518825,73,99,77
517986,73,99,77
516435,73,99,77
514063,73,99,77
510980,73,99,77
507394,73,99,77
503693,73,99,77
500104,73,99,77
496803,73,99,77
494040,73,99,77
491864,73,99,77
490297,73,99,77
489382,73,99,77
489033,73,99,77
489150,73,99,77
489601,73,99,77
490250,73,99,77
491059,73,99,77
491865,73,99,77
492612,73,99,77
493302,73,99,77
493910,73,99,77
494477,73,99,77
495047,73,99,77
495609,73,99,77
496183,73,99,77
496750,73,99,77
497196,74,99,80
497440,74,99,80
497501,74,99,80
497323,74,99,80
497024,74,99,80
496567,74,99,80
496010,74,99,80
495491,74,99,80
494974,74,99,80
494560,74,99,80
494280,74,99,80
494121,74,99,80
494137,74,99,80
494332,74,99,80
494672,74,99,80
495116,74,99,80
495651,74,99,80
496287,74,99,80
496966,74,99,80
497631,74,99,80
498327,74,99,80
499006,74,99,80
499678,74,99,80
500319,74,99,80
500927,74,99,80
501565,74,99,80
502109,74,99,80
502625,74,99,80
503140,74,99,80
503555,74,99,80
503949,74,99,80
504306,74,99,80
504615,74,99,80
504925,74,99,80
505224,74,99,80
505509,74,99,80
505834,74,99,80
506137,74,99,80
506483,74,99,80
506800,74,99,80
507084,74,99,80
507384,74,99,80
507601,74,99,80
507799,74,99,80
507983,74,99,80
508120,74,99,80
508279,74,99,80
508510,74,99,80
508683,74,99,80
508921,74,99,80
509187,74,99,80
509455,74,99,80
509675,74,99,80
509723,74,99,80
509433,74,99,80
508643,74,99,80
507248,74,99,80
505034,74,99,80
502083,74,99,80
498545,74,99,80
494783,74,99,80
491063,74,99,80
487609,74,99,80
484647,74,99,80
482208,74,99,80
480391,74,99,80
479148,74,99,80
478454,74,99,80
478238,74,99,80
478347,74,99,80
478693,74,99,80
479140,74,99,80
479627,74,99,80
480079,74,99,80
480493,74,99,80
480800,74,99,80
481081,74,99,80
481391,74,99,80
481760,74,99,80
482163,74,99,80
482623,74,99,80
483091,74,99,81
483409,74,99,81
483514,74,99,81
483436,74,99,81
483179,74,99,81
482692,74,99,81
482102,74,99,81
481453,74,99,81
480766,74,99,81
480112,74,99,81
479515,74,99,81
479023,74,99,81
478708,74,99,81
478502,74,99,81
478440,74,99,81
478599,74,99,81
478795,74,99,81
479067,74,99,81
479443,74,99,81
479896,74,99,81
480337,74,99,81
480803,74,99,81
481312,74,99,81
481814,74,99,81
482267,74,99,81
482723,74,99,81
483194,74,99,81
483541,74,99,81
483972,74,99,81
484408,74,99,81
484814,74,99,81
485216,74,99,81
485590,74,99,81
485878,74,99,81
486170,74,99,81
486477,74,99,81
486742,74,99,81
487068,74,99,81
487385,74,99,81
487737,74,99,81
488119,74,99,81
488505,74,99,81
488893,74,99,81
