ir,pr,spo2,rrInterval
402617,72,100,85
400198,72,100,85
397781,72,100,85
395614,72,100,85
393806,72,100,85
392328,72,100,85
391162,72,100,85
390291,72,100,85
389644,72,100,85
389209,72,100,85
388979,72,100,85
388924,72,100,85
388936,72,100,85
389072,72,100,85
389284,72,100,85
389478,72,100,85
389685,72,100,85
389884,72,100,85
390083,72,100,85
390284,72,100,85
390477,72,100,85
390690,72,100,85
390950,72,100,85
391269,72,100,85
391587,72,100,92
391916,72,100,92
392259,72,100,92
392550,72,100,92
392739,72,100,92
392856,72,100,92
392923,72,100,92
392900,72,100,92
392809,72,100,92
392660,72,100,92
392520,72,100,92
392396,72,100,92
392293,72,100,92
392271,72,100,92
392274,72,100,92
392351,72,100,92
392515,72,100,92
392699,72,100,92
392954,72,100,92
393249,72,100,92
393544,72,100,92
393855,72,100,92
394218,72,100,92
394581,72,100,92
394938,72,100,92
395353,72,100,92
395773,72,100,92
396212,72,100,92
396657,72,100,92
397093,72,100,92
397552,72,100,92
397979,72,100,92
398407,72,100,92
398822,72,100,92
399196,72,100,92
399614,72,100,92
399993,72,100,92
400357,72,100,92
400730,72,100,92
401077,72,100,92
401404,72,100,92
401706,72,100,92
402031,72,100,92
402367,72,100,92
402651,72,100,92
402945,72,100,92
403280,72,100,92
403572,72,100,92
403887,72,100,92
404215,72,100,92
404530,72,100,92
404847,72,100,92
405150,72,100,92
405504,72,100,92
405889,72,100,92
406267,72,100,92
406731,72,100,92
407217,72,100,92
407686,72,100,92
408201,72,100,92
408594,72,100,92
408787,72,100,92
408605,72,100,92
407857,72,100,92
406596,72,100,92
404715,72,100,92
402433,72,100,92
400212,72,100,92
398283,72,100,92
396720,72,100,92
395465,72,100,92
394488,72,100,92
393749,72,100,92
393290,72,100,92
393015,72,100,92
392922,72,100,92
393017,72,100,92
393196,72,100,92
393454,72,100,92
393778,72,100,92
394090,72,100,92
394413,72,100,92
394760,72,100,92
395075,72,100,92
395411,72,100,92
395767,72,100,92
396149,72,100,92
396564,72,100,92
397025,73,100,88
397463,73,100,88
397838,73,100,88
398140,73,100,88
398313,73,100,88
398406,73,100,88
398390,73,100,88
398292,73,100,88
398123,73,100,88
397903,73,100,88
397659,73,100,88
397422,73,100,88
397246,73,100,88
397127,73,100,88
397071,73,100,88
397122,73,100,88
397239,73,100,88
397414,73,100,88
397636,73,100,88
397904,73,100,88
398226,73,100,88
398576,73,100,88
398955,73,100,88
399366,73,100,88
399798,73,100,88
400243,73,100,88
400695,73,100,88
401143,73,100,88
401632,73,100,88
402086,73,100,88
402514,73,100,88
402950,73,100,88
403376,73,100,88
403805,73,100,88
404224,73,100,88
404636,73,100,88
405052,73,100,88
405452,73,100,88
405834,73,100,88
406184,73,100,88
406540,73,100,88
406896,73,100,88
407185,73,100,88
407476,73,100,88
407753,73,100,88
407974,73,100,88
408213,73,100,88
408468,73,100,88
408754,73,100,88
409072,73,100,88
409442,73,100,88
409818,73,100,88
410160,73,100,88
410441,73,100,88
410504,73,100,88
410158,73,100,88
409358,73,100,88
408031,73,100,88
406125,73,100,88
403938,73,100,88
401834,73,100,88
400020,73,100,88
398516,73,100,88
397287,73,100,88
396336,73,100,88
395626,73,100,88
395121,73,100,88
394840,73,100,88
394742,73,100,88
394747,73,100,88
394867,73,100,88
395060,73,100,88
395288,73,100,88
395556,73,100,88
395815,73,100,88
396072,73,100,88
396345,73,100,88
396618,73,100,88
396896,73,100,88
397195,73,100,88
397534,73,100,88
397913,73,100,81
398290,73,100,81
398685,73,100,81
399043,73,100,81
399274,73,100,81
399434,73,100,81
399497,73,100,81
399442,73,100,81
399320,73,100,81
399150,73,100,81
398933,73,100,81
398755,73,100,81
398593,73,100,81
398470,73,100,81
398405,73,100,81
398411,73,100,81
398515,73,100,81
398667,73,100,81
398880,73,100,81
399159,73,100,81
399472,73,100,81
399816,73,100,81
400204,73,100,81
400632,73,100,81
401060,73,100,81
401546,73,100,81
402023,73,100,81
402487,73,100,81
402979,73,100,81
403459,73,100,81
403945,73,100,81
404381,73,100,81
404852,73,100,81
405319,73,100,81
405755,73,100,81
406237,73,100,81
406689,73,100,81
407126,73,100,81
407556,73,100,81
407946,73,100,81
408341,73,100,81
408720,73,100,81
409061,73,100,81
409415,73,100,81
409738,73,100,81
410041,73,100,81
410344,73,100,81
410602,73,100,81
410875,73,100,81
411163,73,100,81
411472,73,100,81
411820,73,100,81
412157,73,100,81
412519,73,100,81
412796,73,100,81
412854,73,100,81
412539,73,100,81
411677,73,100,81
410295,73,100,81
408310,73,100,81
405905,73,100,81
403647,73,100,81
401685,73,100,81
400011,73,100,81
398613,73,100,81
397492,73,100,81
396605,73,100,81
395890,73,100,81
395420,73,100,81
395102,73,100,81
394912,73,100,81
394905,73,100,81
394951,73,100,81
395019,73,100,81
395169,73,100,81
395303,73,100,81
395415,73,100,81
395508,73,100,81
395640,73,100,81
395788,73,100,81
395923,73,100,81
396145,73,100,81
396368,73,100,81
396654,73,100,83
396978,73,100,83
397292,73,100,83
397587,73,100,83
397855,73,100,83
398032,73,100,83
398117,73,100,83
398173,73,100,83
398133,73,100,83
398063,73,100,83
397968,73,100,83
397821,73,100,83
397696,73,100,83
397620,73,100,83
397605,73,100,83
397656,73,100,83
397769,73,100,83
397945,73,100,83
398199,73,100,83
398484,73,100,83
398794,73,100,83
399128,73,100,83
399470,73,100,83
399896,73,100,83
400334,73,100,83
400787,73,100,83
401280,73,100,83
401780,73,100,83
402301,73,100,83
402819,73,100,83
403340,73,100,83
403886,73,100,83
404387,73,100,83
404867,73,100,83
405369,73,100,83
405832,73,100,83
406304,73,100,83
406775,73,100,83
407227,73,100,83
407694,73,100,83
408147,73,100,83
408576,73,100,83
408962,73,100,83
409356,73,100,83
409765,73,100,83
410143,73,100,83
410531,73,100,83
410897,73,100,83
411254,73,100,83
411654,73,100,83
412059,73,100,83
412452,73,100,83
412896,73,100,83
413322,73,100,83
413749,73,100,83
414191,73,100,83
414623,73,100,83
415089,73,100,83
415560,73,100,83
416068,73,100,83
416591,73,100,83
417105,73,100,83
417520,73,100,83
417660,73,100,83
417300,73,100,83
416235,73,100,83
414508,73,100,83
412057,73,100,83
409097,73,100,83
406386,73,100,83
404177,73,100,83
402351,73,100,83
400857,73,100,83
399645,73,100,83
398705,73,100,83
397998,73,100,83
397459,73,100,83
397147,73,100,83
397052,73,100,83
397046,73,100,83
397151,73,100,83
397321,73,100,83
397505,73,100,83
397677,73,100,83
397863,73,100,83
398070,73,100,83
398257,73,100,83
398469,73,100,83
398726,73,100,83
398983,73,100,83
399267,73,100,83
399592,73,100,91
399905,73,100,91
400252,73,100,91
400589,73,100,91
400860,73,100,91
401081,73,100,91
401216,73,100,91
401262,73,100,91
401256,73,100,91
401155,73,100,91
401021,73,100,91
400888,73,100,91
400778,73,100,91
400703,73,100,91
400681,73,100,91
400749,73,100,91
400865,73,100,91
401054,73,100,91
401299,73,100,91
401545,73,100,91
401867,73,100,91
402224,73,100,91
402582,73,100,91
403027,73,100,91
403500,73,100,91
403991,73,100,91
404524,73,100,91
405089,73,100,91
405661,73,100,91
406244,73,100,91
406832,73,100,91
407416,73,100,91
408012,73,100,91
408614,73,100,91
409206,73,100,91
409762,73,100,91
410345,73,100,91
410912,73,100,91
411435,73,100,91
411993,73,100,91
412524,73,100,91
413004,73,100,91
413492,73,100,91
413983,73,100,91
414450,73,100,91
414896,73,100,91
415325,73,100,91
415778,73,100,91
416243,73,100,91
416670,73,100,91
417129,73,100,91
417624,73,100,91
418088,73,100,91
418546,73,100,91
419033,73,100,91
419510,73,100,91
419971,73,100,91
420426,73,100,91
420890,73,100,91
421364,73,100,91
421832,73,100,91
422353,73,100,91
422908,73,100,91
423451,73,100,91
424011,73,100,91
424431,73,100,91
424525,73,100,91
424044,73,100,91
422761,73,100,91
420724,73,100,91
417894,73,100,91
414493,73,100,91
411364,73,100,91
408945,73,100,91
407077,73,100,91
405579,73,100,91
404432,73,100,91
403577,73,100,91
402967,73,100,91
402591,73,100,91
402393,73,100,91
402371,73,100,91
402478,73,100,91
402647,73,100,91
402914,73,100,91
403218,73,100,91
403512,73,100,91
403847,73,100,91
404217,73,100,91
404573,73,100,91
404942,73,100,91
405342,73,100,91
405774,73,100,91
406248,72,100,93
406757,72,100,93
407236,72,100,93
407698,72,100,93
408098,72,100,93
408375,72,100,93
408537,72,100,93
408562,72,100,93
408481,72,100,93
408298,72,100,93
408053,72,100,93
407758,72,100,93
407459,72,100,93
407232,72,100,93
407081,72,100,93
406986,72,100,93
407000,72,100,93
407125,72,100,93
407272,72,100,93
407487,72,100,93
407775,72,100,93
408110,72,100,93
408490,72,100,93
408917,72,100,93
409361,72,100,93
409862,72,100,93
410419,72,100,93
410968,72,100,93
411517,72,100,93
412116,72,100,93
412714,72,100,93
413289,72,100,93
413873,72,100,93
414477,72,100,93
415087,72,100,93
415661,72,100,93
416268,72,100,93
416856,72,100,93
417398,72,100,93
417963,72,100,93
418484,72,100,93
418962,72,100,93
419451,72,100,93
419907,72,100,93
420321,72,100,93
420675,72,100,93
421046,72,100,93
421381,72,100,93
421665,72,100,93
421983,72,100,93
422310,72,100,93
422661,72,100,93
423015,72,100,93
423401,72,100,93
423819,72,100,93
424156,72,100,93
424350,72,100,93
424201,72,100,93
423448,72,100,93
422092,72,100,93
420091,72,100,93
417417,72,100,93
414620,72,100,93
412280,72,100,93
410406,72,100,93
408928,72,100,93
407745,72,100,93
406808,72,100,93
406143,72,100,93
405667,72,100,93
405401,72,100,93
405333,72,100,93
405393,72,100,93
405564,72,100,93
405809,72,100,93
406108,72,100,93
406456,72,100,93
406840,72,100,93
407254,72,100,93
407683,72,100,93
408169,72,100,93
408719,72,100,93
409277,72,100,93
409888,72,100,93
410513,72,100,84
411111,72,100,84
411645,72,100,84
412014,72,100,84
412250,72,100,84
412307,72,100,84
412208,72,100,84
412015,72,100,84
411700,72,100,84
411345,72,100,84
411001,72,100,84
410648,72,100,84
410338,72,100,84
410148,72,100,84
410043,72,100,84
410015,72,100,84
410079,72,100,84
410220,72,100,84
410437,72,100,84
410704,72,100,84
411023,72,100,84
411400,72,100,84
411795,72,100,84
412241,72,100,84
412696,72,100,84
413176,72,100,84
413701,72,100,84
414217,72,100,84
414730,72,100,84
415257,72,100,84
415804,72,100,84
416335,72,100,84
416841,72,100,84
417365,72,100,84
417872,72,100,84
418354,72,100,84
418847,72,100,84
419324,72,100,84
419762,72,100,84
420169,72,100,84
420553,72,100,84
420945,72,100,84
421333,72,100,84
421706,72,100,84
422082,72,100,84
422466,72,100,84
422833,72,100,84
423073,72,100,84
423068,72,100,84
422633,72,100,84
421596,72,100,84
420011,72,100,84
417720,72,100,84
415018,72,100,84
412567,72,100,84
410504,72,100,84
408829,72,100,84
407433,72,100,84
406306,72,100,84
405398,72,100,84
404731,72,100,84
404292,72,100,84
404000,72,100,84
403857,72,100,84
403854,72,100,84
403958,72,100,84
404106,72,100,84
