ir,pr,spo2,rrInterval
454072,62,99,98
454396,62,99,98
454719,62,99,98
455033,62,99,98
455394,62,99,98
455751,62,99,98
456080,62,99,98
456450,62,99,98
456786,62,99,98
457124,62,99,98
457490,62,99,98
457878,62,99,98
458284,62,99,98
458660,62,99,98
459055,62,99,98
459434,62,99,98
459798,62,99,98
460188,62,99,98
460617,62,99,98
461013,62,99,98
461433,62,99,98
461906,62,99,98
462333,62,99,98
462706,62,99,98
462956,62,99,98
462928,62,99,98
462484,62,99,98
461539,62,99,98
460079,62,99,98
458100,62,99,98
455971,62,99,98
453934,62,99,98
452049,62,99,98
450417,62,99,98
449128,62,99,98
448086,62,99,98
447301,62,99,98
446808,62,99,98
446519,62,99,98
446381,62,99,98
446368,62,99,98
446442,62,99,98
446526,62,99,98
446616,62,99,98
446734,62,99,98
446775,62,99,98
446787,62,99,98
446806,62,99,98
446794,62,99,98
446828,62,99,98
446936,62,99,98
447084,62,99,98
447296,62,99,98
447530,62,99,97
447721,62,99,97
447882,62,99,97
447969,62,99,97
448014,62,99,97
448051,62,99,97
447976,62,99,97
447855,62,99,97
447773,62,99,97
447614,62,99,97
447457,62,99,97
447377,62,99,97
447282,62,99,97
447277,62,99,97
447359,62,99,97
447459,62,99,97
447658,62,99,97
447911,62,99,97
448185,62,99,97
448515,62,99,97
448830,62,99,97
449166,62,99,97
449518,62,99,97
449884,62,99,97
450261,62,99,97
450620,62,99,97
451008,62,99,97
451428,62,99,97
451820,62,99,97
452192,62,99,97
452575,62,99,97
452956,62,99,97
453324,62,99,97
453670,62,99,97
454055,62,99,97
454413,62,99,97
454746,62,99,97
455134,62,99,97
455479,62,99,97
455793,62,99,97
456148,62,99,97
456470,62,99,97
456766,62,99,97
457075,62,99,97
457380,62,99,97
457697,62,99,97
458007,62,99,97
458326,62,99,97
458625,62,99,97
458910,62,99,97
459255,62,99,97
459584,62,99,97
459892,62,99,97
460236,62,99,97
460580,62,99,97
460904,62,99,97
461251,62,99,97
461621,62,99,97
461999,62,99,97
462355,62,99,97
462714,62,99,97
463154,62,99,97
463587,62,99,97
463986,62,99,97
464385,62,99,97
464766,62,99,97
464955,62,99,97
464834,62,99,97
464291,62,99,97
463205,62,99,97
461574,62,99,97
459562,62,99,97
457398,62,99,97
455354,62,99,97
453581,62,99,97
452023,62,99,97
450819,62,99,97
449901,62,99,97
449228,62,99,97
448828,62,99,97
448623,62,99,97
448572,62,99,97
448615,62,99,97
448735,62,99,97
448912,62,99,97
449047,62,99,97
449127,62,99,97
449219,62,99,97
449257,62,99,97
449321,62,99,97
449399,62,99,97
449488,62,99,97
449656,62,99,97
449856,62,99,97
450041,62,99,97
450288,62,100,95
450488,62,100,95
450598,62,100,95
450704,62,100,95
450691,62,100,95
450616,62,100,95
450530,62,100,95
450347,62,100,95
450144,62,100,95
449996,62,100,95
449834,62,100,95
449725,62,100,95
449693,62,100,95
449712,62,100,95
449805,62,100,95
449950,62,100,95
450159,62,100,95
450432,62,100,95
450679,62,100,95
450974,62,100,95
451349,62,100,95
451659,62,100,95
452019,62,100,95
452367,62,100,95
452704,62,100,95
453056,62,100,95
453426,62,100,95
453791,62,100,95
454119,62,100,95
454496,62,100,95
454895,62,100,95
455199,62,100,95
455552,62,100,95
455929,62,100,95
456251,62,100,95
456602,62,100,95
456947,62,100,95
457279,62,100,95
457598,62,100,95
457937,62,100,95
458222,62,100,95
458541,62,100,95
458846,62,100,95
459128,62,100,95
459420,62,100,95
459743,62,100,95
460025,62,100,95
460323,62,100,95
460607,62,100,95
460922,62,100,95
461230,62,100,95
461499,62,100,95
461842,62,100,95
462152,62,100,95
462469,62,100,95
462824,62,100,95
463157,62,100,95
463502,62,100,95
463863,62,100,95
464225,62,100,95
464619,62,100,95
465024,62,100,95
465422,62,100,95
465830,62,100,95
466180,62,100,95
466262,62,100,95
466012,62,100,95
465374,62,100,95
464191,62,100,95
