ir,pr,spo2,rrInterval
461568,64,99,90
461849,64,99,90
462123,64,99,90
462461,64,99,90
462745,64,99,90
463034,64,99,90
463316,64,99,90
463558,64,99,90
463839,64,99,90
464100,64,99,90
464339,64,99,90
464614,64,99,90
464874,64,99,90
465150,64,99,90
465400,64,99,90
465643,64,99,90
465940,64,99,90
466162,64,99,90
466406,64,99,90
466652,64,99,90
466912,64,99,90
467163,64,99,90
467402,64,99,90
467647,64,99,90
467902,64,99,90
468196,64,99,90
468465,64,99,90
468738,64,99,90
469014,64,99,90
469281,64,99,90
469591,64,99,90
469876,64,99,90
470181,64,99,90
470470,64,99,90
470727,64,99,90
470954,64,99,90
471058,64,99,90
470960,64,99,90
470540,64,99,90
469809,64,99,90
468652,64,99,90
467153,64,99,90
465593,64,99,90
464042,64,99,90
462695,64,99,90
461647,64,99,90
460826,64,99,90
460286,64,99,90
459974,64,99,90
459867,64,99,90
459923,64,99,90
460037,64,99,90
460239,64,99,90
460463,64,99,90
460650,64,99,90
460839,64,99,90
460963,64,99,90
461029,64,99,90
461093,64,99,90
461150,64,99,90
461210,64,99,90
461307,64,99,90
461448,64,99,90
461641,64,99,90
461845,65,99,91
461981,65,99,91
462078,65,99,91
462116,65,99,91
462105,65,99,91
462034,65,99,91
461921,65,99,91
461811,65,99,91
461691,65,99,91
461596,65,99,91
461533,65,99,91
461539,65,99,91
461594,65,99,91
461658,65,99,91
461810,65,99,91
462000,65,99,91
462199,65,99,91
462456,65,99,91
462702,65,99,91
462933,65,99,91
463209,65,99,91
463492,65,99,91
463736,65,99,91
463996,65,99,91
464295,65,99,91
464539,65,99,91
464795,65,99,91
465097,65,99,91
465365,65,99,91
465648,65,99,91
465915,65,99,91
466153,65,99,91
466426,65,99,91
466658,65,99,91
466877,65,99,91
467099,65,99,91
467310,65,99,91
467539,65,99,91
467781,65,99,91
468012,65,99,91
468255,65,99,91
468465,65,99,91
468749,65,99,91
469029,65,99,91
469242,65,99,91
469470,65,99,91
469690,65,99,91
469936,65,99,91
470156,65,99,91
470390,65,99,91
470643,65,99,91
470887,65,99,91
471155,65,99,91
471402,65,99,91
471665,65,99,91
471958,65,99,91
472233,65,99,91
472511,65,99,91
472833,65,99,91
473109,65,99,91
473381,65,99,91
473616,65,99,91
473692,65,99,91
473557,65,99,91
473125,65,99,91
472317,65,99,91
471112,65,99,91
469561,65,99,91
467925,65,99,91
466387,65,99,91
465025,65,99,91
463943,65,99,91
463095,65,99,91
462525,65,99,91
462193,65,99,91
462062,65,99,91
462062,65,99,91
462193,65,99,91
462374,65,99,91
462628,65,99,91
462835,65,99,91
462970,65,99,91
463109,65,99,91
463224,65,99,91
463261,65,99,91
463305,65,99,91
463408,65,99,91
463502,65,99,91
463648,65,99,91
463858,65,99,91
464041,65,99,90
464156,65,99,90
464272,65,99,90
464298,65,99,90
464253,65,99,90
464197,65,99,90
464080,65,99,90
463934,65,99,90
463804,65,99,90
463677,65,99,90
463594,65,99,90
463601,65,99,90
463648,65,99,90
463726,65,99,90
463855,65,99,90
464062,65,99,90
464259,65,99,90
464482,65,99,90
464756,65,99,90
465038,65,99,90
465266,65,99,90
465551,65,99,90
465835,65,99,90
466091,65,99,90
466346,65,99,90
466640,65,99,90
466930,65,99,90
467215,65,99,90
467490,65,99,90
467759,65,99,90
468028,65,99,90
468273,65,99,90
468537,65,99,90
468783,65,99,90
469005,65,99,90
469254,65,99,90
469485,65,99,90
469728,65,99,90
469973,65,99,90
470195,65,99,90
470441,65,99,90
470661,65,99,90
470888,65,99,90
471122,65,99,90
471314,65,99,90
471556,65,99,90
471787,65,99,90
472018,65,99,90
472267,65,99,90
472484,65,99,90
472736,65,99,90
473020,65,99,90
473242,65,99,90
473491,65,99,90
473774,65,99,90
474045,65,99,90
474325,65,99,90
474609,65,99,90
474905,65,99,90
475169,65,99,90
475423,65,99,90
475615,65,99,90
475629,65,99,90
475464,65,99,90
474929,65,99,90
474000,65,99,90
472682,65,99,90
471101,65,99,90
469469,65,99,90
467933,65,99,90
466606,65,99,90
465582,65,99,90
464785,65,99,90
464235,65,99,90
463951,65,99,90
463864,65,99,90
463917,65,99,90
464083,65,99,90
464285,65,99,90
464499,65,99,90
464693,65,99,90
464825,65,99,90
464901,65,99,90
464945,65,99,90
464978,65,99,90
465016,65,99,90
465084,65,99,90
465183,65,99,90
465332,65,99,90
465505,65,99,89
465667,65,99,89
465756,65,99,89
465786,65,99,89
465767,65,99,89
465693,65,99,89
465583,65,99,89
465397,65,99,89
465244,65,99,89
465137,65,99,89
464992,65,99,89
464925,65,99,89
464913,65,99,89
464908,65,99,89
464984,65,99,89
465116,65,99,89
465277,65,99,89
465484,65,99,89
465725,65,99,89
465979,65,99,89
466235,65,99,89
466498,65,99,89
466766,65,99,89
467014,65,99,89
467288,65,99,89
467553,65,99,89
467834,65,99,89
468099,65,99,89
468371,65,99,89
468679,65,99,89
468950,65,99,89
469223,65,99,89
469511,65,99,89
469754,65,99,89
470005,65,99,89
470225,65,99,89
470429,65,99,89
470671,65,99,89
470846,65,99,89
471009,65,99,89
471235,65,99,89
471439,65,99,89
471635,65,99,89
471873,65,99,89
472064,65,99,89
472270,65,99,89
472492,65,99,89
472731,65,99,89
472989,65,99,89
473194,65,99,89
473430,65,99,89
473730,65,99,89
473976,65,99,89
474208,65,99,89
474453,65,99,89
474710,65,99,89
474985,65,99,89
475214,65,99,89
475495,65,99,89
475779,65,99,89
475974,65,99,89
476092,65,99,89
476029,65,99,89
475639,65,99,89
474885,65,99,89
473753,65,99,89
