ir,pr,spo2,rrInterval
450847,60,100,94
451053,60,100,94
451255,60,100,94
451423,60,100,94
451615,60,100,94
451784,60,100,94
452024,60,100,94
452187,60,100,94
452399,60,100,94
452598,60,100,94
452800,60,100,94
453017,60,100,94
453207,60,100,94
453426,60,100,94
453661,60,100,94
453873,60,100,94
454091,60,100,94
454305,60,100,94
454547,60,100,94
454776,60,100,94
455000,60,100,94
455258,60,100,94
455492,60,100,94
455762,60,100,94
456039,60,100,94
456354,60,100,94
456628,60,100,94
456950,60,100,94
457214,60,100,94
457144,60,100,94
456744,60,100,94
455839,60,100,94
454303,60,100,94
452251,60,100,94
449923,60,100,94
447712,60,100,94
445826,60,100,94
444295,60,100,94
443155,60,100,94
442362,60,100,94
441864,60,100,94
441667,60,100,94
441674,60,100,94
441755,60,100,94
442025,60,100,94
442257,60,100,94
442507,60,100,94
442693,60,100,94
442796,60,100,94
442824,60,100,94
442761,60,100,94
442687,60,100,94
442574,60,100,94
442467,60,100,94
442437,60,100,94
442469,60,100,94
442597,60,100,93
442709,60,100,93
442852,60,100,93
442945,60,100,93
442996,60,100,93
442965,60,100,93
442882,60,100,93
442749,60,100,93
442587,60,100,93
442370,60,100,93
442160,60,100,93
441996,60,100,93
441876,60,100,93
441821,60,100,93
441819,60,100,93
441875,60,100,93
441961,60,100,93
442106,60,100,93
442273,60,100,93
442443,60,100,93
442617,60,100,93
442836,60,100,93
443054,60,100,93
443240,60,100,93
443468,60,100,93
443676,60,100,93
443884,60,100,93
444109,60,100,93
444339,60,100,93
444521,60,100,93
444726,60,100,93
444948,60,100,93
445136,60,100,93
445324,60,100,93
445541,60,100,93
445746,60,100,93
445928,60,100,93
446132,60,100,93
446291,60,100,93
446435,60,100,93
446624,60,100,93
446768,60,100,93
446962,60,100,93
447158,60,100,93
447336,60,100,93
447528,60,100,93
447733,60,100,93
447917,60,100,93
448074,60,100,93
448271,60,100,93
448482,60,100,93
448680,60,100,93
448827,60,100,93
449020,60,100,93
449260,60,100,93
449442,60,100,93
449670,60,100,93
449923,60,100,93
450164,60,100,93
450423,60,100,93
450715,60,100,93
451014,60,100,93
451293,60,100,93
451545,60,100,93
451682,60,100,93
451542,60,100,93
451012,60,100,93
449998,60,100,93
448417,60,100,93
446393,60,100,93
444224,60,100,93
442167,60,100,93
440432,60,100,93
439005,60,100,93
437920,60,100,93
437237,60,100,93
436788,60,100,93
436565,60,100,93
436572,60,100,93
436660,60,100,93
436808,60,100,93
436973,60,100,93
437066,60,100,93
437130,60,100,93
437125,60,100,93
437012,60,100,93
436869,60,100,93
436714,60,100,93
436575,60,100,93
436465,60,100,93
436440,60,100,93
436493,60,100,93
436566,61,100,92
436721,61,100,92
436852,61,100,92
436916,61,100,92
436942,61,100,92
436901,61,100,92
436760,61,100,92
436588,61,100,92
