ir,pr,spo2,rrInterval
430664,62,99,88
431026,62,99,88
431368,62,99,88
431727,62,99,88
432144,62,99,88
432513,62,99,88
432901,62,99,88
433359,62,99,88
433740,62,99,88
434134,62,99,88
434466,62,99,88
434616,62,99,88
434517,62,99,88
434068,62,99,88
433197,62,99,88
431920,62,99,88
430312,62,99,88
428537,62,99,88
426890,62,99,88
425373,62,99,88
424067,62,99,88
423001,62,99,88
422182,62,99,88
421585,62,99,88
421158,62,99,88
420873,62,99,88
420674,62,99,88
420548,62,99,88
420478,62,99,88
420427,62,99,88
420354,62,99,88
420282,62,99,88
420170,62,99,88
420014,62,99,88
419895,62,99,88
419746,62,99,88
419701,62,99,88
419679,62,99,88
419712,62,99,88
419870,62,99,88
420060,62,99,88
420299,62,100,94
420558,62,100,94
420787,62,100,94
421000,62,100,94
421166,62,100,94
421287,62,100,94
421354,62,100,94
421399,62,100,94
421434,62,100,94
421411,62,100,94
421403,62,100,94
421398,62,100,94
421454,62,100,94
421514,62,100,94
421602,62,100,94
421741,62,100,94
421925,62,100,94
422158,62,100,94
422416,62,100,94
422718,62,100,94
423014,62,100,94
423352,62,100,94
423679,62,100,94
424040,62,100,94
424374,62,100,94
424728,62,100,94
425098,62,100,94
425465,62,100,94
425828,62,100,94
426186,62,100,94
426547,62,100,94
426887,62,100,94
427244,62,100,94
427589,62,100,94
427936,62,100,94
428276,62,100,94
428593,62,100,94
428943,62,100,94
429252,62,100,94
429588,62,100,94
429905,62,100,94
430209,62,100,94
430516,62,100,94
430847,62,100,94
431153,62,100,94
431444,62,100,94
431778,62,100,94
432103,62,100,94
432404,62,100,94
432754,62,100,94
433103,62,100,94
433399,62,100,94
433709,62,100,94
434008,62,100,94
434330,62,100,94
434666,62,100,94
434995,62,100,94
435340,62,100,94
435724,62,100,94
436116,62,100,94
436509,62,100,94
436894,62,100,94
437232,62,100,94
437494,62,100,94
437590,62,100,94
437416,62,100,94
436940,62,100,94
436070,62,100,94
434814,62,100,94
433361,62,100,94
431867,62,100,94
430504,62,100,94
429339,62,100,94
428371,62,100,94
427600,62,100,94
427078,62,100,94
426726,62,100,94
426515,62,100,94
426412,62,100,94
426394,62,100,94
426414,62,100,94
426451,62,100,94
426513,62,100,94
426568,62,100,94
426617,62,100,94
426637,62,100,94
426631,62,100,94
426693,62,100,94
426743,62,100,94
426847,62,100,94
427033,62,100,94
427254,62,100,94
427535,62,100,94
427809,63,100,93
428058,63,100,93
428246,63,100,93
428353,63,100,93
428497,63,100,93
428527,63,100,93
428498,63,100,93
428504,63,100,93
428438,63,100,93
428364,63,100,93
428338,63,100,93
428301,63,100,93
428293,63,100,93
428323,63,100,93
