ir,pr,spo2,rrInterval
531598,67,98,84
532371,67,98,84
533323,67,98,84
534365,67,98,84
535559,67,98,84
536715,67,98,84
537864,67,98,84
539062,67,98,84
540232,67,98,84
541378,67,98,84
542555,67,98,84
543585,68,99,82
544400,68,99,82
544937,68,99,82
545145,68,99,82
545055,68,99,82
544699,68,99,82
544119,68,99,82
543364,68,99,82
542613,68,99,82
541894,68,99,82
541231,68,99,82
540742,68,99,82
540452,68,99,82
540344,68,99,82
540419,68,99,82
540661,68,99,82
541077,68,99,82
541608,68,99,82
542237,68,99,82
543030,68,99,82
543816,68,99,82
544702,68,99,82
545630,68,99,82
546551,68,99,82
547486,68,99,82
548352,68,99,82
549285,68,99,82
550175,68,99,82
551003,68,99,82
551855,68,99,82
552670,68,99,82
553456,68,99,82
554250,68,99,82
555026,68,99,82
555807,68,99,82
556563,68,99,82
557321,68,99,82
558092,68,99,82
558794,68,99,82
559541,68,99,82
560239,68,99,82
560937,68,99,82
561645,68,99,82
562276,68,99,82
562949,68,99,82
563578,68,99,82
564229,68,99,82
564931,68,99,82
565573,68,99,82
566294,68,99,82
566982,68,99,82
567567,68,99,82
567931,68,99,82
567725,68,99,82
566688,68,99,82
564754,68,99,82
561645,68,99,82
557410,68,99,82
552794,68,99,82
548382,68,99,82
544437,68,99,82
540892,68,99,82
537825,68,99,82
535338,68,99,82
533385,68,99,82
532105,68,99,82
531368,68,99,82
531108,68,99,82
531328,68,99,82
531889,68,99,82
532678,68,99,82
533615,68,99,82
534655,68,99,82
535743,68,99,82
536835,68,99,82
537899,68,99,82
539004,68,99,82
540067,68,99,82
541113,68,99,82
542130,68,99,82
542919,69,99,80
543470,69,99,80
543735,69,99,80
543680,69,99,80
543353,69,99,80
542804,69,99,80
542138,69,99,80
541385,69,99,80
540643,69,99,80
539979,69,99,80
539400,69,99,80
539000,69,99,80
538776,69,99,80
538715,69,99,80
538845,69,99,80
539161,69,99,80
539613,69,99,80
540191,69,99,80
540851,69,99,80
541600,69,99,80
542384,69,99,80
543235,69,99,80
544124,69,99,80
544949,69,99,80
545821,69,99,80
546673,69,99,80
547470,69,99,80
548263,69,99,80
549028,69,99,80
549813,69,99,80
550525,69,99,80
551254,69,99,80
552033,69,99,80
552755,69,99,80
553451,69,99,80
554203,69,99,80
554910,69,99,80
555594,69,99,80
556272,69,99,80
556959,69,99,80
557614,69,99,80
558238,69,99,80
558854,69,99,80
559479,69,99,80
560082,69,99,80
560712,69,99,80
561400,69,99,80
562062,69,99,80
562738,69,99,80
563338,69,99,80
563656,69,99,80
563425,69,99,80
562466,69,99,80
560616,69,99,80
557732,69,99,80
553806,69,99,80
549520,69,99,80
545352,69,99,80
541484,69,99,80
538010,69,99,80
535002,69,99,80
532540,69,99,80
530606,69,99,80
529310,69,99,80
528599,69,99,80
528342,69,99,80
528551,69,99,80
529091,69,99,80
529883,69,99,80
530813,69,99,80
531775,69,99,80
532825,69,99,80
533849,69,99,80
534878,69,99,80
535884,69,99,80
536871,69,99,80
537869,69,99,80
538732,69,99,80
539431,69,99,78
539871,69,99,78
540067,69,99,78
539927,69,99,78
539567,69,99,78
539037,69,99,78
538354,69,99,78
537637,69,99,78
536950,69,99,78
536287,69,99,78
535762,69,99,78
535432,69,99,78
535252,69,99,78
535231,69,99,78
535416,69,99,78
535783,69,99,78
536245,69,99,78
536797,69,99,78
537489,69,99,78
538243,69,99,78
539037,69,99,78
539819,69,99,78
540663,69,99,78
541512,69,99,78
542286,69,99,78
543115,69,99,78
543872,69,99,78
544617,69,99,78
545366,69,99,78
546073,69,99,78
546800,69,99,78
547502,69,99,78
548185,69,99,78
548863,69,99,78
549549,69,99,78
550185,69,99,78
550830,69,99,78
551472,69,99,78
552053,69,99,78
552646,69,99,78
553232,69,99,78
553815,69,99,78
554397,69,99,78
554980,69,99,78
555655,69,99,78
556317,69,99,78
556929,69,99,78
557472,69,99,78
557731,69,99,78
557480,69,99,78
556543,69,99,78
554772,69,99,78
552017,69,99,78
548380,69,99,78
544399,69,99,78
540356,69,99,78
536547,69,99,78
533135,69,99,78
530113,69,99,78
527644,69,99,78
525794,69,99,78
524495,69,99,78
523793,69,99,78
523602,69,99,78
523826,69,99,78
524388,69,99,78
525141,69,99,78
526058,69,99,78
527010,69,99,78
527940,69,99,78
528929,69,99,78
529838,69,99,78
530769,69,99,78
531739,69,99,78
532606,69,99,78
533420,69,99,78
534053,70,99,76
534427,70,99,76
534536,70,99,76
534432,70,99,76
534101,70,99,76
533568,70,99,76
532963,70,99,76
532282,70,99,76
531638,70,99,76
531044,70,99,76
530571,70,99,76
530254,70,99,76
530105,70,99,76
530147,70,99,76
530382,70,99,76
530719,70,99,76
531236,70,99,76
531877,70,99,76
532533,70,99,76
533275,70,99,76
534076,70,99,76
534864,70,99,76
535686,70,99,76
536475,70,99,76
537268,70,99,76
538029,70,99,76
538756,70,99,76
539483,70,99,76
540156,70,99,76
540825,70,99,76
541480,70,99,76
542108,70,99,76
542753,70,99,76
543377,70,99,76
543946,70,99,76
544553,70,99,76
545141,70,99,76
545685,70,99,76
546232,70,99,76
546722,70,99,76
547222,70,99,76
547711,70,99,76
548208,70,99,76
548740,70,99,76
549316,70,99,76
549880,70,99,76
550311,70,99,76
550528,70,99,76
550254,70,99,76
549289,70,99,76
547560,70,99,76
544948,70,99,76
541534,70,99,76
537723,70,99,76
533848,70,99,76
530078,70,99,76
526642,70,99,76
523644,70,99,76
521226,70,99,76
519346,70,99,76
518104,70,99,76
517421,70,99,76
517216,70,99,76
517482,70,99,76
518013,70,99,76
518727,70,99,76
519599,70,99,76
520473,70,99,76
521366,70,99,76
522269,70,99,76
523151,70,99,76
524051,70,99,76
524991,70,99,76
525911,70,99,76
526678,70,99,76
527284,71,99,75
527643,71,99,75
527755,71,99,75
527643,71,99,75
527308,71,99,75
526819,71,99,75
526244,71,99,75
525645,71,99,75
525060,71,99,75
524539,71,99,75
524136,71,99,75
523883,71,99,75
523814,71,99,75
523918,71,99,75
524144,71,99,75
524573,71,99,75
525103,71,99,75
525700,71,99,75
526373,71,99,75
527066,71,99,75
527836,71,99,75
528614,71,99,75
529319,71,99,75
530033,71,99,75
530802,71,99,75
531461,71,99,75
532074,71,99,75
532756,71,99,75
533386,71,99,75
533979,71,99,75
534611,71,99,75
535179,71,99,75
535756,71,99,75
536335,71,99,75
536872,71,99,75
537432,71,99,75
537897,71,99,75
538377,71,99,75
538886,71,99,75
539291,71,99,75
539731,71,99,75
540228,71,99,75
540721,71,99,75
541220,71,99,75
541778,71,99,75
542365,71,99,75
542731,71,99,75
542924,71,99,75
542723,71,99,75
541895,71,99,75
540336,71,99,75
537865,71,99,75
534695,71,99,75
531028,71,99,75
527143,71,99,75
523419,71,99,75
519967,71,99,75
516957,71,99,75
514518,71,99,75
512642,71,99,75
511376,71,99,75
510690,71,99,75
510520,71,99,75
510747,71,99,75
511265,71,99,75
511980,71,99,75
512781,71,99,75
513593,71,99,75
514350,71,99,75
515109,71,99,75
515840,71,99,75
516585,71,99,75
517327,71,99,75
518047,71,99,75
518687,71,99,75
519113,72,99,75
519338,72,99,75
519353,72,99,75
519131,72,99,75
518768,72,99,75
518264,72,99,75
517663,72,99,75
517067,72,99,75
516457,72,99,75
515956,72,99,75
515588,72,99,75
515353,72,99,75
515254,72,99,75
515312,72,99,75
515515,72,99,75
515840,72,99,75
516290,72,99,75
516795,72,99,75
517323,72,99,75
517942,72,99,75
518615,72,99,75
519291,72,99,75
519969,72,99,75
520633,72,99,75
521239,72,99,75
521786,72,99,75
522329,72,99,75
522841,72,99,75
523281,72,99,75
523735,72,99,75
524176,72,99,75
524590,72,99,75
524985,72,99,75
525383,72,99,75
525718,72,99,75
526013,72,99,75
526305,72,99,75
526633,72,99,75
526874,72,99,75
527129,72,99,75
527410,72,99,75
527630,72,99,75
527841,72,99,75
528080,72,99,75
528334,72,99,75
528590,72,99,75
528857,72,99,75
529133,72,99,75
529250,72,99,75
529164,72,99,75
528705,72,99,75
527638,72,99,75
525856,72,99,75
523183,72,99,75
519718,72,99,75
515738,72,99,75
511557,72,99,75
507467,72,99,75
503697,72,99,75
500359,72,99,75
497589,72,99,75
