ir,pr,spo2,rrInterval
603487,59,98,95
603908,59,98,95
604301,59,98,95
604684,59,98,95
605051,59,98,95
605402,59,98,95
605774,59,98,95
606160,59,98,95
606549,59,98,95
606952,59,98,95
607325,59,98,95
607718,59,98,95
608131,59,98,95
608545,59,98,95
608983,59,98,95
609453,59,98,95
609885,59,98,95
610364,59,98,95
610852,59,98,95
611345,59,98,95
611876,59,98,95
612401,59,98,95
612903,59,98,95
613425,59,98,95
613977,59,98,95
614515,59,98,95
615092,59,98,95
615656,59,98,95
616268,59,98,95
616919,59,98,95
617558,59,98,95
618257,59,98,95
618941,59,98,95
619582,59,98,95
620050,59,98,95
620133,59,98,95
619661,59,98,95
618390,59,98,95
616222,59,98,95
613150,59,98,95
609432,59,98,95
605656,59,98,95
602119,59,98,95
599029,59,98,95
596466,59,98,95
594339,59,98,95
592720,59,98,95
591566,59,98,95
590818,59,98,95
590417,59,98,95
590224,59,98,95
590206,59,98,95
590300,59,98,95
590342,59,98,95
590365,59,98,95
590359,59,98,95
590275,59,98,95
590178,59,98,95
590076,59,98,95
590040,59,98,95
590123,59,98,95
590318,59,98,95
590568,59,98,95
590840,60,99,95
591058,60,99,95
591142,60,99,95
591081,60,99,95
590889,60,99,95
590574,60,99,95
590128,60,99,95
589698,60,99,95
589228,60,99,95
588816,60,99,95
588540,60,99,95
588302,60,99,95
588220,60,99,95
588250,60,99,95
588405,60,99,95
588707,60,99,95
589091,60,99,95
589543,60,99,95
590040,60,99,95
590577,60,99,95
591142,60,99,95
591712,60,99,95
592315,60,99,95
592884,60,99,95
593489,60,99,95
594066,60,99,95
594581,60,99,95
595132,60,99,95
595615,60,99,95
596067,60,99,95
596557,60,99,95
596982,60,99,95
597423,60,99,95
597824,60,99,95
598257,60,99,95
598639,60,99,95
598971,60,99,95
599358,60,99,95
599687,60,99,95
600032,60,99,95
600386,60,99,95
600748,60,99,95
601102,60,99,95
601488,60,99,95
601890,60,99,95
602263,60,99,95
602689,60,99,95
603136,60,99,95
603567,60,99,95
604047,60,99,95
604543,60,99,95
605035,60,99,95
605548,60,99,95
606059,60,99,95
606623,60,99,95
607157,60,99,95
607697,60,99,95
608258,60,99,95
608805,60,99,95
609370,60,99,95
609984,60,99,95
610600,60,99,95
611253,60,99,95
611947,60,99,95
612589,60,99,95
613235,60,99,95
613769,60,99,95
613957,60,99,95
613672,60,99,95
612770,60,99,95
610970,60,99,95
608318,60,99,95
604923,60,99,95
601225,60,99,95
597625,60,99,95
594366,60,99,95
591540,60,99,95
589157,60,99,95
587237,60,99,95
585834,60,99,95
584864,60,99,95
584266,60,99,95
583995,60,99,95
583922,60,99,95
583928,60,99,95
583974,60,99,95
584011,60,99,95
583957,60,99,95
583865,60,99,95
583772,60,99,95
583655,60,99,95
583593,60,99,95
583634,60,99,95
583803,60,99,95
584057,60,99,95
584343,60,99,95
584634,60,99,96
584829,60,99,96
584879,60,99,96
584824,60,99,96
584595,60,99,96
584277,60,99,96
583868,60,99,96
583479,60,99,96
583080,60,99,96
582761,60,99,96
582594,60,99,96
582479,60,99,96
582531,60,99,96
582736,60,99,96
583016,60,99,96
583437,60,99,96
583909,60,99,96
584445,60,99,96
585026,60,99,96
585637,60,99,96
586286,60,99,96
586915,60,99,96
587523,60,99,96
588177,60,99,96
588770,60,99,96
589343,60,99,96
589907,60,99,96
590426,60,99,96
590952,60,99,96
591467,60,99,96
591926,60,99,96
592406,60,99,96
592888,60,99,96
593283,60,99,96
593700,60,99,96
594109,60,99,96
594487,60,99,96
594894,60,99,96
595290,60,99,96
595681,60,99,96
596078,60,99,96
596530,60,99,96
596911,60,99,96
597340,60,99,96
597801,60,99,96
598229,60,99,96
598702,60,99,96
599206,60,99,96
599723,60,99,96
600217,60,99,96
600751,60,99,96
601309,60,99,96
601840,60,99,96
602436,60,99,96
603011,60,99,96
603606,60,99,96
604208,60,99,96
604816,60,99,96
605411,60,99,96
606009,60,99,96
606621,60,99,96
607199,60,99,96
607809,60,99,96
608454,60,99,96
609074,60,99,96
609752,60,99,96
610422,60,99,96
611042,60,99,96
611629,60,99,96
611998,60,99,96
611959,60,99,96
611332,60,99,96
609926,60,99,96
607596,60,99,96
604342,60,99,96
600604,60,99,96
596779,60,99,96
593231,60,99,96
590122,60,99,96
587441,60,99,96
585276,60,99,96
583644,60,99,96
582487,60,99,96
581727,60,99,96
581330,60,99,96
581192,60,99,96
581197,60,99,96
581267,60,99,96
581333,60,99,96
581378,60,99,96
581310,60,99,96
581190,60,99,96
581054,60,99,96
580937,60,99,96
580905,60,99,96
580997,60,99,96
581164,60,99,96
581496,60,99,96
581808,61,99,98
582048,61,99,98
582219,61,99,98
582197,61,99,98
582087,61,99,98
581837,61,99,98
581489,61,99,98
581099,61,99,98
580687,61,99,98
580335,61,99,98
580038,61,99,98
579880,61,99,98
579859,61,99,98
579934,61,99,98
580160,61,99,98
580539,61,99,98
580988,61,99,98
581549,61,99,98
582163,61,99,98
582824,61,99,98
583530,61,99,98
584182,61,99,98
584876,61,99,98
585558,61,99,98
586173,61,99,98
586828,61,99,98
587449,61,99,98
588013,61,99,98
588595,61,99,98
589113,61,99,98
589612,61,99,98
590096,61,99,98
590569,61,99,98
591013,61,99,98
591413,61,99,98
591836,61,99,98
592238,61,99,98
592653,61,99,98
593065,61,99,98
593453,61,99,98
593897,61,99,98
594295,61,99,98
594694,61,99,98
595123,61,99,98
595552,61,99,98
596019,61,99,98
596490,61,99,98
596986,61,99,98
597502,61,99,98
598014,61,99,98
598523,61,99,98
599079,61,99,98
599647,61,99,98
600211,61,99,98
600777,61,99,98
601369,61,99,98
601981,61,99,98
602608,61,99,98
603208,61,99,98
603761,61,99,98
604375,61,99,98
605002,61,99,98
605621,61,99,98
606310,61,99,98
606981,61,99,98
607678,61,99,98
608378,61,99,98
609062,61,99,98
609716,61,99,98
610178,61,99,98
610314,61,99,98
609874,61,99,98
608659,61,99,98
606591,61,99,98
603550,61,99,98
599816,61,99,98
595928,61,99,98
592210,61,99,98
588888,61,99,98
586045,61,99,98
583689,61,99,98
581872,61,99,98
580512,61,99,98
579609,61,99,98
579142,61,99,98
578939,61,99,98
578883,61,99,98
578965,61,99,98
579069,61,99,98
579137,61,99,98
579159,61,99,98
579071,61,99,98
578985,61,99,98
578899,61,99,98
578822,61,99,98
578901,61,99,98
579065,61,99,98
579342,61,99,98
579703,61,99,98
580003,61,99,99
580152,61,99,99
580210,61,99,99
580140,61,99,99
579912,61,99,99
579563,61,99,99
579164,61,99,99
578760,61,99,99
578383,61,99,99
578096,61,99,99
577909,61,99,99
577909,61,99,99
577973,61,99,99
578230,61,99,99
578589,61,99,99
579080,61,99,99
579641,61,99,99
580247,61,99,99
580921,61,99,99
581640,61,99,99
582342,61,99,99
583019,61,99,99
583719,61,99,99
584382,61,99,99
585012,61,99,99
585630,61,99,99
586211,61,99,99
586773,61,99,99
587332,61,99,99
587872,61,99,99
588385,61,99,99
588867,61,99,99
589359,61,99,99
589802,61,99,99
590258,61,99,99
590694,61,99,99
591081,61,99,99
591520,61,99,99
591920,61,99,99
592340,61,99,99
592747,61,99,99
593190,61,99,99
593629,61,99,99
594074,61,99,99
594576,61,99,99
595071,61,99,99
595567,61,99,99
596064,61,99,99
596555,61,99,99
597150,61,99,99
597694,61,99,99
598259,61,99,99
598876,61,99,99
599454,61,99,99
600031,61,99,99
600631,61,99,99
601178,61,99,99
601774,61,99,99
602337,61,99,99
602921,61,99,99
603531,61,99,99
604172,61,99,99
604867,61,99,99
605534,61,99,99
606248,61,99,99
606948,61,99,99
607606,61,99,99
608192,61,99,99
608483,61,99,99
608333,61,99,99
607537,61,99,99
605926,61,99,99
603364,61,99,99
600022,61,99,99
596287,61,99,99
592510,61,99,99
589055,61,99,99
586056,61,99,99
583474,61,99,99
581383,61,99,99
579843,61,99,99
578775,61,99,99
578134,61,99,99
577845,61,99,99
577749,61,99,99
577797,61,99,99
577896,61,99,99
577947,61,99,99
577998,61,99,99
577988,61,99,99
577896,61,99,99
577799,61,99,99
577759,61,99,99
577834,61,99,99
577958,61,99,99
578256,61,99,99
578597,61,99,99
578937,61,99,97
579173,61,99,97
579293,61,99,97
579276,61,99,97
579089,61,99,97
578819,61,99,97
578454,61,99,97
578052,61,99,97
577696,61,99,97
577395,61,99,97
577179,61,99,97
577117,61,99,97
577167,61,99,97
577354,61,99,97
577672,61,99,97
578094,61,99,97
578604,61,99,97
579192,61,99,97
579832,61,99,97
580450,61,99,97
581164,61,99,97
581833,61,99,97
582465,61,99,97
583137,61,99,97
583753,61,99,97
584358,61,99,97
584940,61,99,97
585475,61,99,97
586005,61,99,97
586502,61,99,97
586952,61,99,97
587442,61,99,97
587875,61,99,97
588267,61,99,97
588686,61,99,97
589056,61,99,97
589453,61,99,97
589828,61,99,97
590213,61,99,97
590615,61,99,97
591019,61,99,97
591444,61,99,97
591842,61,99,97
592254,61,99,97
592689,61,99,97
593116,61,99,97
593586,61,99,97
594045,61,99,97
594537,61,99,97
595036,61,99,97
595534,61,99,97
596071,61,99,97
596575,61,99,97
597067,61,99,97
597609,61,99,97
598145,61,99,97
598667,61,99,97
599221,61,99,97
599785,61,99,97
600362,61,99,97
600936,61,99,97
601520,61,99,97
602164,61,99,97
602817,61,99,97
603454,61,99,97
604095,61,99,97
604695,61,99,97
605090,61,99,97
605150,61,99,97
604751,61,99,97
603670,61,99,97
601715,61,99,97
598958,61,99,97
595632,61,99,97
592106,61,99,97
588773,61,99,97
585797,61,99,97
583299,61,99,97
581231,61,99,97
579682,61,99,97
578582,61,99,97
577868,61,99,97
577553,61,99,97
577454,61,99,97
577473,61,99,97
577571,61,99,97
577709,61,99,97
577772,61,99,97
577767,61,99,97
577718,61,99,97
577655,61,99,97
577585,61,99,97
577594,61,99,97
577703,61,99,97
577913,61,99,97
578228,61,99,97
578540,61,99,97
578798,61,98,97
578965,61,98,97
578975,61,98,97
578869,61,98,97
578661,61,98,97
578396,61,98,97
578023,61,98,97
577649,61,98,97
577376,61,98,97
577154,61,98,97
577050,61,98,97
577045,61,98,97
577163,61,98,97
577440,61,98,97
577787,61,98,97
578227,61,98,97
578753,61,98,97
579311,61,98,97
579908,61,98,97
580525,61,98,97
581117,61,98,97
581708,61,98,97
582273,61,98,97
582837,61,98,97
583396,61,98,97
583917,61,98,97
584414,61,98,97
584921,61,98,97
585402,61,98,97
585817,61,98,97
586245,61,98,97
586655,61,98,97
587040,61,98,97
587414,61,98,97
587801,61,98,97
588168,61,98,97
588524,61,98,97
588891,61,98,97
589247,61,98,97
589615,61,98,97
589996,61,98,97
590407,61,98,97
590792,61,98,97
591195,61,98,97
591634,61,98,97
592077,61,98,97
592501,61,98,97
592961,61,98,97
593434,61,98,97
593911,61,98,97
594435,61,98,97
594952,61,98,97
595476,61,98,97
595990,61,98,97
596518,61,98,97
597061,61,98,97
597549,61,98,97
598081,61,98,97
598636,61,98,97
599164,61,98,97
599748,61,98,97
600337,61,98,97
600968,61,98,97
601547,61,98,97
602188,61,98,97
602753,61,98,97
603194,61,98,97
603395,61,98,97
603125,61,98,97
602227,61,98,97
600561,61,98,97
598120,61,98,97
594991,61,98,97
591600,61,98,97
588384,61,98,97
585461,61,98,97
582982,61,98,97
580955,61,98,97
579404,61,98,97
578387,61,98,97
577744,61,98,97
577439,61,98,97
577403,61,98,97
577486,61,98,97
577651,61,98,97
577791,61,98,97
577902,61,98,97
577956,61,98,97
577866,61,98,97
577769,61,98,97
577716,61,98,97
577651,61,98,97
577694,61,98,97
577884,61,98,97
578176,61,98,97
578489,61,98,97
578790,61,98,96
578971,61,98,96
579075,61,98,96
579027,61,98,96
578828,61,98,96
578565,61,98,96
578257,61,98,96
577903,61,98,96
577612,61,98,96
577418,61,98,96
577316,61,98,96
577301,61,98,96
577419,61,98,96
577660,61,98,96
577984,61,98,96
578385,61,98,96
578902,61,98,96
579458,61,98,96
580015,61,98,96
580628,61,98,96
581206,61,98,96
581773,61,98,96
582371,61,98,96
582916,61,98,96
583435,61,98,96
583948,61,98,96
584418,61,98,96
584864,61,98,96
585347,61,98,96
585737,61,98,96
586162,61,98,96
586575,61,98,96
586962,61,98,96
587372,61,98,96
587759,61,98,96
588125,61,98,96
588499,61,98,96
588853,61,98,96
589197,61,98,96
589566,61,98,96
589932,61,98,96
590313,61,98,96
590721,61,98,96
591130,61,98,96
591559,61,98,96
592008,61,98,96
592493,61,98,96
592951,61,98,96
593394,61,98,96
593850,61,98,96
594347,61,98,96
594832,61,98,96
595303,61,98,96
595812,61,98,96
596344,61,98,96
596847,61,98,96
597374,61,98,96
597876,61,98,96
598397,61,98,96
598944,61,98,96
599483,61,98,96
600039,61,98,96
600621,61,98,96
601260,61,98,96
601845,61,98,96
602439,61,98,96
602995,61,98,96
603379,61,98,96
603488,61,98,96
603047,61,98,96
602029,61,98,96
600241,61,98,96
597610,61,98,96
594452,61,98,96
591114,61,98,96
587991,61,98,96
585257,61,98,96
582944,61,98,96
581132,61,98,96
579792,61,98,96
578912,61,98,96
578361,61,98,96
578157,61,98,96
578185,61,98,96
578297,61,98,96
578452,61,98,96
578601,61,98,96
578677,61,98,96
578704,61,98,96
578658,61,98,96
578553,61,98,96
578432,61,98,96
578393,61,98,96
578460,61,98,96
578614,61,98,96
578873,61,98,96
579158,61,98,96
579383,61,98,96
579532,61,98,96
579500,61,98,96
579377,61,98,96
579175,61,98,96
578838,61,98,96
578496,61,98,96
578174,61,98,96
577890,61,98,96
577655,61,98,96
577575,61,98,96
577611,61,98,96
577742,61,98,96
577998,61,98,96
578364,61,98,96
578817,61,98,96
579322,61,98,96
579850,61,98,96
580442,61,98,96
581035,61,98,96
581562,61,98,96
582156,61,98,96
582748,61,98,96
583288,61,98,96
583827,61,98,96
584358,61,98,96
584855,61,98,96
585329,61,98,96
585755,61,98,96
586178,61,98,96
586614,61,98,96
586997,61,98,96
587381,61,98,96
587777,61,98,96
588163,61,98,96
588535,61,98,96
588920,61,98,96
589296,61,98,96
589675,61,98,96
590047,61,98,96
590458,61,98,96
590853,61,98,96
591274,61,98,96
591683,61,98,96
592053,61,98,96
592522,61,98,96
592969,61,98,96
593420,61,98,96
593906,61,98,96
594408,61,98,96
594894,61,98,96
595399,61,98,96
595899,61,98,96
596407,61,98,96
596942,61,98,96
597458,61,98,96
597958,61,98,96
598490,61,98,96
599001,61,98,96
599550,61,98,96
600119,61,98,96
600697,61,98,96
601305,61,98,96
601879,61,98,96
602406,61,98,96
602782,61,98,96
602867,61,98,96
602486,61,98,96
601468,61,98,96
599714,61,98,96
597199,61,98,96
594162,61,98,96
590944,61,98,96
587911,61,98,96
585277,61,98,96
583083,61,98,96
581359,61,98,96
580096,61,98,96
579317,61,98,96
578909,61,98,96
578753,61,98,96
578795,61,98,96
578941,61,98,96
579123,61,98,96
579255,61,98,96
579296,61,98,96
579305,61,98,96
579217,61,98,96
579104,61,98,96
579032,61,98,96
578973,61,98,96
579053,61,98,96
579288,61,98,96
579567,61,98,96
579820,61,98,95
580051,61,98,95
580178,61,98,95
580175,61,98,95
580010,61,98,95
579767,61,98,95
579441,61,98,95
579046,61,98,95
578671,61,98,95
578385,61,98,95
578222,61,98,95
578092,61,98,95
578117,61,98,95
578250,61,98,95
578506,61,98,95
578835,61,98,95
579298,61,98,95
579816,61,98,95
580361,61,98,95
580914,61,98,95
581505,61,98,95
582081,61,98,95
582651,61,98,95
583185,61,98,95
583725,61,98,95
584255,61,98,95
584739,61,98,95
585220,61,98,95
585661,61,98,95
586059,61,98,95
586452,61,98,95
586805,61,98,95
587110,61,98,95
587499,61,98,95
587851,61,98,95
588171,61,98,95
588506,61,98,95
588838,61,98,95
589167,61,98,95
589515,61,98,95
589847,61,98,95
590172,61,98,95
590592,61,98,95
590980,61,98,95
591391,61,98,95
591806,61,98,95
592227,61,98,95
592674,61,98,95
593122,61,98,95
593557,61,98,95
594052,61,98,95
594528,61,98,95
595001,61,98,95
595477,61,98,95
595958,61,98,95
596455,61,98,95
596965,61,98,95
597500,61,98,95
598097,61,98,95
598710,61,98,95
599340,61,98,95
599966,61,98,95
600549,61,98,95
601036,61,98,95
601299,61,98,95
601202,61,98,95
600587,61,98,95
599305,61,98,95
597273,61,98,95
594557,61,98,95
591517,61,98,95
588486,61,98,95
585721,61,98,95
583352,61,98,95
581426,61,98,95
579959,61,98,95
578922,61,98,95
578322,61,98,95
578092,61,98,95
578023,61,98,95
578136,61,98,95
578337,61,98,95
578485,61,98,95
578553,61,98,95
578598,61,98,95
578575,61,98,95
578448,61,98,95
578403,61,98,95
578374,61,98,95
578439,61,98,95
578635,61,98,95
578886,61,98,95
579191,61,98,95
579411,61,98,93
579518,61,98,93
579501,61,98,93
579361,61,98,93
579085,61,98,93
578753,61,98,93
578346,61,98,93
577994,61,98,93
577684,61,98,93
577454,61,98,93
577330,61,98,93
577351,61,98,93
577525,61,98,93
577786,61,98,93
578116,61,98,93
578557,61,98,93
579082,61,98,93
579596,61,98,93
580121,61,98,93
580684,61,98,93
581217,61,98,93
581757,61,98,93
582300,61,98,93
582812,61,98,93
583310,61,98,93
583811,61,98,93
584293,61,98,93
584760,61,98,93
585194,61,98,93
585631,61,98,93
586044,61,98,93
586435,61,98,93
586805,61,98,93
587155,61,98,93
587490,61,98,93
587796,61,98,93
588119,61,98,93
588407,61,98,93
588702,61,98,93
589029,61,98,93
589311,61,98,93
589665,61,98,93
590003,61,98,93
590361,61,98,93
590734,61,98,93
591123,61,98,93
591531,61,98,93
591922,61,98,93
592341,61,98,93
592763,61,98,93
593210,61,98,93
593607,61,98,93
594046,61,98,93
594579,61,98,93
595093,61,98,93
595608,61,98,93
596196,61,98,93
596747,61,98,93
597267,61,98,93
597758,61,98,93
598112,61,98,93
598257,61,98,93
598000,61,98,93
597250,61,98,93
595826,61,98,93
593655,61,98,93
590957,61,98,93
588048,61,98,93
585179,61,98,93
582581,61,98,93
580394,61,98,93
578575,61,98,93
577222,61,98,93
576300,61,98,93
575733,61,98,93
575495,61,98,93
575414,61,98,93
575451,61,98,93
575567,61,98,93
575633,61,98,93
575595,61,98,93
575517,61,98,93
575393,61,98,93
575202,61,98,93
575079,61,98,93
575089,61,98,93
575173,61,98,93
575376,61,98,93
575672,61,98,93
575936,61,98,93
576096,62,98,90
576133,62,98,90
576012,62,98,90
575774,62,98,90
575428,62,98,90
575025,62,98,90
574610,62,98,90
574221,62,98,90
573945,62,98,90
573789,62,98,90
573716,62,98,90
573773,62,98,90
573964,62,98,90
574275,62,98,90
574670,62,98,90
575074,62,98,90
575587,62,98,90
576125,62,98,90
576602,62,98,90
577137,62,98,90
577673,62,98,90
578161,62,98,90
578612,62,98,90
579096,62,98,90
579558,62,98,90
579955,62,98,90
580366,62,98,90
580788,62,98,90
581161,62,98,90
581530,62,98,90
581919,62,98,90
582244,62,98,90
582571,62,98,90
582890,62,98,90
583185,62,98,90
583488,62,98,90
583779,62,98,90
584109,62,98,90
584420,62,98,90
584711,62,98,90
585030,62,98,90
585351,62,98,90
585670,62,98,90
585995,62,98,90
586357,62,98,90
586707,62,98,90
587072,62,98,90
587489,62,98,90
587885,62,98,90
588296,62,98,90
588738,62,98,90
589200,62,98,90
589686,62,98,90
590209,62,98,90
590780,62,98,90
591307,62,98,90
591813,62,98,90
592258,62,98,90
592542,62,98,90
592604,62,98,90
592240,62,98,90
591406,62,98,90
589900,62,98,90
587777,62,98,90
585190,62,98,90
582405,62,98,90
579723,62,98,90
577297,62,98,90
575234,62,98,90
573540,62,98,90
572326,62,98,90
571470,62,98,90
570989,62,98,90
570740,62,98,90
570659,62,98,90
570660,62,98,90
570683,62,98,90
570659,62,98,90
570560,62,98,90
570416,62,98,90
570266,62,98,90
570148,62,98,90
570091,62,98,90
570123,62,98,90
570306,62,98,90
570564,62,98,90
570856,62,98,90
571072,62,98,90
571176,63,98,88
571172,63,98,88
570999,63,98,88
570738,63,98,88
570375,63,98,88
570011,63,98,88
569672,63,98,88
569377,63,98,88
569212,63,98,88
569118,63,98,88
569188,63,98,88
569357,63,98,88
569573,63,98,88
569930,63,98,88
570340,63,98,88
570775,63,98,88
571303,63,98,88
571807,63,98,88
572318,63,98,88
572832,63,98,88
573331,63,98,88
573819,63,98,88
574281,63,98,88
574733,63,98,88
575194,63,98,88
575582,63,98,88
575980,63,98,88
576382,63,98,88
576731,63,98,88
577097,63,98,88
577483,63,98,88
577842,63,98,88
578220,63,98,88
578523,63,98,88
578875,63,98,88
579239,63,98,88
579530,63,98,88
579863,63,98,88
580198,63,98,88
580553,63,98,88
580909,63,98,88
581252,63,98,88
581648,63,98,88
581998,63,98,88
582390,63,98,88
582767,63,98,88
583150,63,98,88
583598,63,98,88
584033,63,98,88
584461,63,98,88
584949,63,98,88
585450,63,98,88
585922,63,98,88
586477,63,98,88
587049,63,98,88
587554,63,98,88
588079,63,98,88
588543,63,98,88
588864,63,98,88
588994,63,98,88
588791,63,98,88
588071,63,98,88
586790,63,98,88
584903,63,98,88
582452,63,98,88
579815,63,98,88
577303,63,98,88
574952,63,98,88
572954,63,98,88
571409,63,98,88
570244,63,98,88
569459,63,98,88
569025,63,98,88
568844,63,98,88
568834,63,98,88
568887,63,98,88
568950,63,98,88
568978,63,98,88
568965,63,98,88
568819,63,98,88
568680,63,98,88
568532,63,98,88
568448,63,98,88
568504,63,98,88
568664,63,98,88
568940,63,98,88
569271,63,98,88
569565,63,98,88
569766,63,98,88
569850,63,98,88
569791,63,98,88
569621,63,98,88
569358,63,98,88
569055,63,98,88
568774,63,98,88
568547,63,98,88
568381,63,98,88
568324,63,98,88
568391,63,98,88
568526,63,98,88
568772,63,98,88
569119,63,98,88
569517,63,98,88
569945,63,98,88
570434,63,98,88
570923,63,98,88
571420,63,98,88
571909,63,98,88
572441,63,98,88
572928,63,98,88
573398,63,98,88
573873,63,98,88
574328,63,98,88
574787,63,98,88
575172,63,98,88
575614,63,98,88
576036,63,98,88
576373,63,98,88
576767,63,98,88
577107,63,98,88
577411,63,98,88
577727,63,98,88
578060,63,98,88
578357,63,98,88
578643,63,98,88
578975,63,98,88
579299,63,98,88
579623,63,98,88
580011,63,98,88
580389,63,98,88
580754,63,98,88
581203,63,98,88
581639,63,98,88
582034,63,98,88
582474,63,98,88
582921,63,98,88
583329,63,98,88
583772,63,98,88
584251,63,98,88
584668,63,98,88
585138,63,98,88
585668,63,98,88
586182,63,98,88
586732,63,98,88
587264,63,98,88
587794,63,98,88
588321,63,98,88
588750,63,98,88
589007,63,98,88
589083,63,98,88
588753,63,98,88
587890,63,98,88
586483,63,98,88
584449,63,98,88
581968,63,98,88
579362,63,98,88
576881,63,98,88
574672,63,98,88
572846,63,98,88
571403,63,98,88
570358,63,98,88
569740,63,98,88
569404,63,98,88
569249,63,98,88
569236,63,98,88
569285,63,98,88
569336,63,98,88
569310,63,98,88
569232,63,98,88
569090,63,98,88
